orthogroup_ID,geneID,spcies,UniProtKB_ID,PANTHER_ID
OG0000091,7576,Hsap,P17035,PTHR24377
OG0000091,90333,Hsap,Q5VIY5,PTHR24377
OG0000091,162967,Hsap,A2RRD8,PTHR24377
OG0000091,162962,Hsap,Q6ZNA1,PTHR24376
OG0000091,284371,Hsap,Q6ZN19,PTHR24376
OG0000091,90317,Hsap,Q08AN1,PTHR24377
OG0000091,55786,Hsap,Q09FC8,PTHR24377
OG0000091,55786,Hsap,B3KTG1,NA
OG0000091,79788,Hsap,Q9H7R5,PTHR24377
OG0000091,90338,Hsap,Q9HCG1,PTHR24377
OG0000091,90338,Hsap,A0A024R4Q2,NA
OG0000091,90338,Hsap,M0QZI7,NA
OG0000091,84671,Hsap,Q96SE7,PTHR24377
OG0000091,84671,Hsap,A0A024R4L7,NA
OG0000091,84671,Hsap,A8K1S9,NA
OG0000091,147657,Hsap,Q8WV37,PTHR24377
OG0000091,147657,Hsap,B7Z8E1,NA
OG0000091,147657,Hsap,F8WEZ9,NA
OG0000091,162963,Hsap,Q8N9Z0,PTHR24377
OG0000091,400713,Hsap,Q6PDB4,PTHR24377
OG0000091,84436,Hsap,Q3MIS6,PTHR24377
OG0000091,147658,Hsap,Q76KX8,PTHR24377
OG0000091,147658,Hsap,Q1T7F5,NA
OG0000091,147658,Hsap,Q1T7F6,NA
OG0000091,90321,Hsap,Q5HY98,PTHR24407
OG0000091,55769,Hsap,P51522,PTHR23226
OG0000091,55769,Hsap,A0A024R4L3,NA
OG0000091,55769,Hsap,B3KQJ6,NA
OG0000094,1277,Hsap,P02452,PTHR24023
OG0000094,1280,Hsap,P02458,PTHR24023
OG0000094,1278,Hsap,P08123,PTHR24023
OG0000094,1278,Hsap,A0A0S2Z3H5,NA
OG0000094,1281,Hsap,P02461,PTHR24023
OG0000094,1290,Hsap,P05997,PTHR24023
OG0000095,100289561,Hsap,NA,NA
OG0000095,100533952,Hsap,A0A0A6YYG8,NA
OG0000095,57786,Hsap,Q9NYW8,PTHR24392
OG0000095,84765,Hsap,Q9BSK1,PTHR24377
OG0000095,84765,Hsap,A0A024R4N6,NA
OG0000095,114026,Hsap,Q96PE6,PTHR24377
OG0000095,199704,Hsap,Q6P3V2,PTHR24376
OG0000095,199704,Hsap,A0A0C4DFY4,NA
OG0000095,92285,Hsap,Q52M93,PTHR24376
OG0000095,7587,Hsap,P17032,PTHR24377
OG0000095,7587,Hsap,A0A1B0GVV4,NA
OG0000095,219749,Hsap,P17030,PTHR24381
OG0000096,140883,Hsap,Q86YH2,PTHR24388
OG0000096,140883,Hsap,A0A0D9SEJ8,NA
OG0000096,140883,Hsap,B3KUN2,NA
OG0000099,319100,Hsap,Q96RI8,PTHR24249
OG0000099,83551,Hsap,Q969N4,PTHR24249
OG0000102,2948,Hsap,Q03013,PTHR11571
OG0000102,2948,Hsap,A0A140VKE3,NA
OG0000102,2944,Hsap,P09488,PTHR11571
OG0000102,2944,Hsap,X5D932,NA
OG0000102,2944,Hsap,X5DR03,NA
OG0000102,2946,Hsap,P28161,PTHR11571
OG0000102,2946,Hsap,A0A384P5E9,NA
OG0000102,2946,Hsap,Q0D2I8,NA
OG0000102,2949,Hsap,P46439,PTHR11571
OG0000102,2949,Hsap,Q5T8R2,NA
OG0000105,248,Hsap,P09923,PTHR11596
OG0000105,248,Hsap,A0A024R4A2,NA
OG0000105,250,Hsap,P05187,PTHR11596
OG0000105,250,Hsap,B2R7C7,NA
OG0000105,251,Hsap,P10696,PTHR11596
OG0000106,219869,Hsap,Q8NGN5,PTHR26453
OG0000106,219869,Hsap,A0A126GVX3,NA
OG0000106,390265,Hsap,Q8NGN6,PTHR26453
OG0000106,390265,Hsap,A0A126GWF3,NA
OG0000106,219870,Hsap,Q8NGN4,PTHR26453
OG0000106,390264,Hsap,Q8NGN3,PTHR26453
OG0000106,390264,Hsap,A0A126GWS5,NA
OG0000107,390093,Hsap,Q8NH74,PTHR26453
OG0000107,390093,Hsap,A0A126GVN8,NA
OG0000107,26496,Hsap,P58181,PTHR26453
OG0000107,26496,Hsap,A0A126GVZ2,NA
OG0000108,10224,Hsap,Q9Y2A4,PTHR24379
OG0000108,90576,Hsap,Q96GE5,PTHR24379
OG0000108,90576,Hsap,D3YTF2,NA
OG0000108,79973,Hsap,Q9H7R0,PTHR24379
OG0000108,147837,Hsap,Q8TA94,PTHR24379
OG0000108,51710,Hsap,P15621,PTHR24379
OG0000108,51710,Hsap,F8W7T7,NA
OG0000108,55552,Hsap,P16415,PTHR24379
OG0000108,126068,Hsap,Q8N8Z8,PTHR24379
OG0000108,126069,Hsap,Q8N8L2,PTHR24381
OG0000108,126070,Hsap,Q8IYI8,PTHR24381
OG0000108,7620,Hsap,Q9UC07,PTHR24381
OG0000108,90594,Hsap,Q8NDP4,PTHR24381
OG0000108,90594,Hsap,A0A0C4DG37,NA
OG0000108,90592,Hsap,Q9H0M5,PTHR24379
OG0000108,90592,Hsap,A0A087WVH9,NA
OG0000108,284390,Hsap,Q0D2J5,PTHR24390
OG0000108,284391,Hsap,Q08AG5,PTHR24379
OG0000108,284391,Hsap,B4DSG8,NA
OG0000108,163059,Hsap,Q8N7K0,PTHR24379
OG0000108,163059,Hsap,A0A024R7H6,NA
OG0000108,90589,Hsap,Q96I27,PTHR24379
OG0000108,7568,Hsap,P17024,PTHR24381
OG0000108,199692,Hsap,Q7L945,PTHR24379
OG0000108,163049,Hsap,Q3KP31,PTHR24379
OG0000108,163051,Hsap,Q8N972,PTHR24379
OG0000108,57474,Hsap,Q9ULM2,PTHR24377
OG0000108,7561,Hsap,P17017,PTHR24379
OG0000108,729747,Hsap,C9JN71,PTHR24379
OG0000108,163050,Hsap,Q8TBZ8,PTHR24404
OG0000108,7695,Hsap,P52737,PTHR24377
OG0000108,7695,Hsap,A0A494C0J2,NA
OG0000108,7695,Hsap,B4DS70,NA
OG0000108,7678,Hsap,Q15973,PTHR24381
OG0000108,7678,Hsap,J3QKQ6,NA
OG0000108,79862,Hsap,Q96BR6,PTHR24381
OG0000108,93474,Hsap,Q9BS34,PTHR24377
OG0000108,94039,Hsap,Q8IZC7,PTHR24379
OG0000109,100130086,Hsap,Q9UBD0,PTHR10015
OG0000109,100130086,Hsap,A0A140VK21,NA
OG0000109,100506164,Hsap,Q9UBD0,PTHR10015
OG0000109,100506164,Hsap,A0A140VK21,NA
OG0000109,159119,Hsap,Q96LI6,PTHR10015
OG0000109,86614,Hsap,Q96LI6,PTHR10015
OG0000111,491,Hsap,Q01814,PTHR24093
OG0000111,491,Hsap,A0A024R2E4,NA
OG0000111,491,Hsap,Q4LE63,NA
OG0000111,492,Hsap,Q16720,PTHR24093
OG0000111,490,Hsap,P20020,PTHR24093
OG0000111,490,Hsap,A0A024RBC7,NA
OG0000111,493,Hsap,P23634,PTHR24093
OG0000111,493,Hsap,A0A024R968,NA
OG0000114,120065,Hsap,Q8WZ92,PTHR26452
OG0000114,120065,Hsap,A0A126GVJ7,NA
OG0000115,8793,Hsap,Q9UBN6,PTHR46330
OG0000115,8794,Hsap,O14798,PTHR46330
OG0000115,8797,Hsap,O00220,PTHR46330
OG0000115,8795,Hsap,O14763,PTHR46330
OG0000115,8795,Hsap,Q7Z2I8,NA
OG0000117,283111,Hsap,Q9H2C8,PTHR26450
OG0000119,390154,Hsap,Q8NGG3,PTHR24247
OG0000119,390155,Hsap,Q8NG75,PTHR24248
OG0000119,390155,Hsap,A0A126GVL6,NA
OG0000119,219464,Hsap,Q8NGG2,PTHR24247
OG0000120,442191,Hsap,Q9UGF5,PTHR26452
OG0000120,442191,Hsap,A0A126GW10,NA
OG0000121,56136,Hsap,Q9Y5I0,PTHR24028
OG0000121,56138,Hsap,Q9Y5I1,PTHR24028
OG0000121,56147,Hsap,Q9Y5I3,PTHR24028
OG0000121,56146,Hsap,Q9Y5H9,PTHR24028
OG0000121,56143,Hsap,Q9Y5H7,PTHR24028
OG0000121,56140,Hsap,Q9Y5H6,PTHR24028
OG0000121,56142,Hsap,Q9UN73,PTHR24028
OG0000121,56137,Hsap,Q9UN75,PTHR24028
OG0000121,56139,Hsap,Q9Y5I2,PTHR24028
OG0000121,56144,Hsap,Q9UN74,PTHR24028
OG0000121,56144,Hsap,Q59H34,NA
OG0000121,56141,Hsap,Q9UN72,PTHR24028
OG0000121,9752,Hsap,Q9Y5H5,PTHR24028
OG0000121,56145,Hsap,Q9Y5H8,PTHR24028
OG0000122,100049587,Hsap,Q08ET2,PTHR12035
OG0000122,8778,Hsap,O15389,PTHR12035
OG0000123,10965,Hsap,P49753,PTHR10824
OG0000123,641371,Hsap,Q86TX2,PTHR10824
OG0000123,641371,Hsap,E9KL42,NA
OG0000123,122970,Hsap,Q8N9L9,PTHR10824
OG0000123,641372,Hsap,Q3I5F7,PTHR10824
OG0000124,26707,Hsap,O76002,PTHR26453
OG0000124,26707,Hsap,A0A126GWS4,NA
OG0000124,442185,Hsap,Q9GZK6,PTHR26453
OG0000124,442186,Hsap,O76001,PTHR26453
OG0000124,442186,Hsap,A0A126GWT2,NA
OG0000127,3006,Hsap,P16403,PTHR11467
OG0000127,3009,Hsap,P16401,PTHR11467
OG0000127,3007,Hsap,P16402,PTHR11467
OG0000127,3008,Hsap,P10412,PTHR11467
OG0000127,3008,Hsap,A3R0T8,NA
OG0000130,340273,Hsap,Q2M3G0,PTHR24221
OG0000130,340273,Hsap,A0A024RA03,NA
OG0000130,5244,Hsap,P21439,PTHR24221
OG0000130,5243,Hsap,P08183,PTHR24221
OG0000130,5243,Hsap,A4D1D2,NA
OG0000131,2914,Hsap,Q14833,PTHR24060
OG0000131,2914,Hsap,A1L4F9,NA
OG0000131,2914,Hsap,A8K0J8,NA
OG0000131,2914,Hsap,B7ZLU9,NA
OG0000131,2916,Hsap,O15303,PTHR24060
OG0000131,2917,Hsap,Q14831,PTHR24060
OG0000131,2917,Hsap,B2R693,NA
OG0000131,2917,Hsap,B9EGG9,NA
OG0000131,2917,Hsap,Q59G95,NA
OG0000131,2918,Hsap,O00222,PTHR24060
OG0000132,11283,Hsap,P98187,PTHR24291
OG0000132,4051,Hsap,Q08477,PTHR24291
OG0000132,4051,Hsap,A0A024R7I2,NA
OG0000132,4051,Hsap,A0A024R7J8,NA
OG0000132,8529,Hsap,P78329,PTHR24291
OG0000132,57834,Hsap,Q9HBI6,PTHR24291
OG0000132,66002,Hsap,Q9HCS2,PTHR24291
OG0000133,3857,Hsap,P35527,PTHR23239
OG0000133,3861,Hsap,P02533,PTHR23239
OG0000133,3872,Hsap,Q04695,PTHR23239
OG0000133,3872,Hsap,Q14666,NA
OG0000133,3868,Hsap,P08779,PTHR23239
OG0000134,1573,Hsap,P51589,PTHR24300
OG0000135,23541,Hsap,O76054,PTHR23324
OG0000135,23541,Hsap,A0A024R1I5,NA
OG0000135,23541,Hsap,B7Z3Z8,NA
OG0000135,266629,Hsap,Q9UDX4,PTHR23324
OG0000135,266629,Hsap,Q495V9,NA
OG0000135,266629,Hsap,Q6XCI7,NA
OG0000135,284904,Hsap,Q9UDX3,PTHR23324
OG0000135,284904,Hsap,B2RMR2,NA
OG0000135,284904,Hsap,B3KRP9,NA
OG0000135,284904,Hsap,Q6ICM2,NA
OG0000135,730005,Hsap,B5MCN3,PTHR23324
OG0000137,127074,Hsap,Q8NH00,PTHR26453
OG0000137,343563,Hsap,Q8NH02,PTHR26453
OG0000137,401993,Hsap,Q6IEZ7,PTHR26453
OG0000137,127069,Hsap,Q8NGZ9,PTHR26453
OG0000137,127069,Hsap,A0A126GV79,NA
OG0000138,102723532,Hsap,A0A0G2JNH3,PTHR48002
OG0000138,102723532,Hsap,Q8N0Y3,PTHR48002
OG0000138,105369274,Hsap,NA,NA
OG0000138,283694,Hsap,A0A126GVN2,NA
OG0000138,283694,Hsap,Q8N0Y3,PTHR48002
OG0000138,390429,Hsap,Q8NGD1,PTHR48002
OG0000138,390429,Hsap,A0A126GVT2,NA
OG0000138,390437,Hsap,Q8IXE1,PTHR48002
OG0000138,390437,Hsap,A0A126GVN4,NA
OG0000140,728255,Hsap,P0C5Y4,PTHR23262
OG0000140,81850,Hsap,Q8IUG1,PTHR23262
OG0000140,83895,Hsap,Q9BYS1,PTHR23262
OG0000140,81851,Hsap,Q07627,PTHR23262
OG0000141,112267992,Hsap,NA,NA
OG0000141,105379356,Hsap,NA,NA
OG0000143,100132565,Hsap,NA,NA
OG0000143,283768,Hsap,NA,NA
OG0000143,101059918,Hsap,I6L899,PTHR10881
OG0000143,727909,Hsap,NA,NA
OG0000143,643699,Hsap,F8WBI6,PTHR10881
OG0000143,728047,Hsap,A6NCC3,PTHR10881
OG0000143,653073,Hsap,A6NMD2,PTHR10881
OG0000143,653075,Hsap,NA,NA
OG0000143,653125,Hsap,NA,NA
OG0000143,728498,Hsap,P0CJ92,PTHR10881
OG0000143,653720,Hsap,H3BSY2,PTHR10881
OG0000143,101930434,Hsap,NA,NA
OG0000143,105370849,Hsap,NA,NA
OG0000143,653061,Hsap,NA,NA
OG0000143,107984025,Hsap,NA,NA
OG0000143,100133220,Hsap,NA,NA
OG0000143,647042,Hsap,A6NI86,PTHR23143
OG0000143,647042,Hsap,A0A0M3HER8,PTHR23143
OG0000143,643707,Hsap,A6NEF3,PTHR23143
OG0000143,440295,Hsap,A6NEM1,PTHR23143
OG0000143,105376722,Hsap,NA,NA
OG0000143,342096,Hsap,Q9NYA3,PTHR10881
OG0000143,342096,Hsap,A2VDJ1,NA
OG0000143,55889,Hsap,A6NDN3,PTHR10881
OG0000143,653641,Hsap,A6NDK9,PTHR10881
OG0000143,653643,Hsap,P0CG33,PTHR10881
OG0000143,23015,Hsap,A7E2F4,PTHR10881
OG0000143,440270,Hsap,A8MQT2,PTHR10881
OG0000144,10076,Hsap,Q92729,PTHR19134
OG0000144,5796,Hsap,Q15262,PTHR19134
OG0000144,5796,Hsap,B4DHC3,NA
OG0000144,5796,Hsap,Q59EZ1,NA
OG0000144,5796,Hsap,Q5TG12,NA
OG0000144,5796,Hsap,Q86WJ2,NA
OG0000144,11122,Hsap,O14522,PTHR19134
OG0000144,11122,Hsap,A0A075B6H0,NA
OG0000144,5797,Hsap,P28827,PTHR19134
OG0000145,3340,Hsap,P52848,PTHR10605
OG0000145,3340,Hsap,A8K8T3,NA
OG0000145,3340,Hsap,B7Z1Q0,NA
OG0000145,3340,Hsap,E7EVJ3,NA
OG0000145,8509,Hsap,P52849,PTHR10605
OG0000145,8509,Hsap,B4DU70,NA
OG0000145,8509,Hsap,B4E139,NA
OG0000145,8509,Hsap,S4R438,NA
OG0000145,64579,Hsap,Q9H3R1,PTHR10605
OG0000145,64579,Hsap,A8K0V5,NA
OG0000145,9348,Hsap,O95803,PTHR10605
OG0000146,10938,Hsap,Q9H4M9,PTHR11216
OG0000146,10938,Hsap,A0A024R571,NA
OG0000146,10938,Hsap,B2R5U3,NA
OG0000146,30845,Hsap,Q9NZN3,PTHR11216
OG0000146,30844,Hsap,Q9H223,PTHR11216
OG0000146,30844,Hsap,A0A024R9N6,NA
OG0000146,30844,Hsap,A8K9B9,NA
OG0000146,30846,Hsap,Q9NZN4,PTHR11216
OG0000146,30846,Hsap,A0A024R0S6,NA
OG0000149,119678,Hsap,Q8NGJ4,PTHR26450
OG0000149,79296,Hsap,Q8NGJ3,PTHR26450
OG0000150,392309,Hsap,Q8NGT2,PTHR26453
OG0000152,140032,Hsap,Q8TD47,PTHR11581
OG0000152,6192,Hsap,P22090,PTHR11581
OG0000152,6191,Hsap,P62701,PTHR11581
OG0000152,6191,Hsap,B2R491,NA
OG0000154,100287144,Hsap,C9JJH3,PTHR24006
OG0000154,100287178,Hsap,C9JVI0,PTHR24006
OG0000154,100287364,Hsap,D6R9N7,PTHR24006
OG0000154,100287404,Hsap,D6RCP7,PTHR24006
OG0000154,100288520,Hsap,NA,NA
OG0000154,100287205,Hsap,C9JPN9,PTHR24006
OG0000154,100287478,Hsap,D6R901,PTHR24006
OG0000154,100287513,Hsap,D6RA61,PTHR24006
OG0000154,100287441,Hsap,D6RJB6,PTHR24006
OG0000154,100287238,Hsap,C9JLJ4,PTHR24006
OG0000154,100287327,Hsap,D6RBQ6,PTHR24006
OG0000154,728369,Hsap,Q0WX57,PTHR24006
OG0000154,728373,Hsap,Q0WX57,PTHR24006
OG0000154,728386,Hsap,A8MUK1,PTHR24006
OG0000154,728393,Hsap,Q0WX57,PTHR24006
OG0000154,728400,Hsap,Q0WX57,PTHR24006
OG0000154,728405,Hsap,Q0WX57,PTHR24006
OG0000154,728379,Hsap,Q0WX57,PTHR24006
OG0000154,728419,Hsap,Q0WX57,PTHR24006
OG0000154,377630,Hsap,Q6R6M4,PTHR24006
OG0000154,401447,Hsap,Q7RTZ2,PTHR24006
OG0000154,645836,Hsap,A6NCW0,PTHR24006
OG0000154,392188,Hsap,P0C7I0,PTHR24006
OG0000154,645402,Hsap,A6NCW7,PTHR24006
OG0000154,392197,Hsap,P0C7H9,PTHR24006
OG0000155,10178,Hsap,Q9UKZ4,PTHR11219
OG0000155,10178,Hsap,B7ZMH4,NA
OG0000155,26011,Hsap,Q6N022,PTHR11219
OG0000155,55714,Hsap,Q9P273,PTHR11219
OG0000155,55714,Hsap,A0A140VJW8,NA
OG0000155,57451,Hsap,Q9NT68,PTHR11219
OG0000155,57451,Hsap,F8VNQ3,NA
OG0000155,57451,Hsap,G3V106,NA
OG0000156,775,Hsap,Q13936,PTHR45628
OG0000156,775,Hsap,A0A0A0MR67,NA
OG0000156,775,Hsap,A0A0A0MSA1,NA
OG0000156,775,Hsap,F5H522,NA
OG0000156,775,Hsap,Q59GU3,NA
OG0000156,775,Hsap,Q5V9X9,NA
OG0000156,779,Hsap,Q13698,PTHR45628
OG0000156,779,Hsap,B1ALM3,NA
OG0000156,776,Hsap,Q01668,PTHR45628
OG0000156,776,Hsap,A0A1B0GUN6,NA
OG0000156,776,Hsap,Q59GD8,NA
OG0000156,778,Hsap,O60840,PTHR45628
OG0000157,4627,Hsap,P35579,PTHR45615
OG0000157,4627,Hsap,A0A024R1N1,NA
OG0000157,4629,Hsap,P35749,PTHR45615
OG0000157,4629,Hsap,A0A024QZJ4,NA
OG0000157,4629,Hsap,A0A024QZJ6,NA
OG0000157,4628,Hsap,P35580,PTHR45615
OG0000157,4628,Hsap,G1UI33,NA
OG0000157,79784,Hsap,Q7Z406,PTHR45615
OG0000157,79784,Hsap,A1L2Z2,NA
OG0000157,79784,Hsap,B3KWH4,NA
OG0000158,5362,Hsap,O75051,PTHR22625
OG0000158,91584,Hsap,Q9HCM2,PTHR22625
OG0000158,91584,Hsap,A0A024R7A6,NA
OG0000158,55558,Hsap,P51805,PTHR22625
OG0000158,5361,Hsap,Q9UIW2,PTHR22625
OG0000159,10723,Hsap,Q9Y666,PTHR11827
OG0000159,57468,Hsap,Q9H2X9,PTHR11827
OG0000159,6560,Hsap,Q9UP95,PTHR11827
OG0000159,6560,Hsap,B4DF30,NA
OG0000159,9990,Hsap,Q9UHW9,PTHR11827
OG0000159,9990,Hsap,A0A024R9I5,NA
OG0000159,9990,Hsap,A0A024R9K8,NA
OG0000159,9990,Hsap,Q6NSI7,NA
OG0000160,2890,Hsap,P42261,PTHR18966
OG0000160,2890,Hsap,Q59GL5,NA
OG0000160,2891,Hsap,P42262,PTHR18966
OG0000160,2892,Hsap,P42263,PTHR18966
OG0000160,2892,Hsap,Q17R51,NA
OG0000160,2892,Hsap,Q5XKG2,NA
OG0000160,2893,Hsap,P48058,PTHR18966
OG0000160,2893,Hsap,Q1WWK6,NA
OG0000161,81,Hsap,O43707,PTHR11915
OG0000161,81,Hsap,A0A0S2Z3G9,NA
OG0000161,87,Hsap,P12814,PTHR11915
OG0000161,87,Hsap,A0A024R694,NA
OG0000161,88,Hsap,P35609,PTHR11915
OG0000161,88,Hsap,F6THM6,NA
OG0000161,88,Hsap,Q59FD9,NA
OG0000161,89,Hsap,Q08043,PTHR11915
OG0000161,89,Hsap,A0A087WSZ2,NA
OG0000161,89,Hsap,B4DZQ2,NA
OG0000162,192669,Hsap,Q9H9G7,PTHR22891
OG0000162,192669,Hsap,B4E1P5,NA
OG0000162,192670,Hsap,Q9HCK5,PTHR22891
OG0000162,26523,Hsap,Q9UL18,PTHR22891
OG0000162,26523,Hsap,A0A6I8PTZ8,NA
OG0000162,26523,Hsap,B2RAD8,NA
OG0000162,26523,Hsap,B3KME0,NA
OG0000162,26523,Hsap,Q5TA58,NA
OG0000162,27161,Hsap,Q9UKV8,PTHR22891
OG0000163,27330,Hsap,Q9UK32,PTHR24351
OG0000163,6197,Hsap,P51812,PTHR24351
OG0000163,6197,Hsap,A0A384MDW3,NA
OG0000163,6197,Hsap,B1AXG1,NA
OG0000163,6197,Hsap,B4DG22,NA
OG0000163,6197,Hsap,B7ZB17,NA
OG0000163,6195,Hsap,Q15418,PTHR24351
OG0000163,6196,Hsap,Q15349,PTHR24351
OG0000163,6196,Hsap,B7Z3B5,NA
OG0000163,6196,Hsap,X5D337,NA
OG0000164,5141,Hsap,P27815,PTHR11347
OG0000164,5143,Hsap,Q08493,PTHR11347
OG0000164,5143,Hsap,O43849,NA
OG0000164,5143,Hsap,P78505,NA
OG0000164,5143,Hsap,Q32MM7,NA
OG0000164,5143,Hsap,Q7KYS4,NA
OG0000164,5142,Hsap,Q07343,PTHR11347
OG0000164,5142,Hsap,Q59GM8,NA
OG0000164,5142,Hsap,Q68CX5,NA
OG0000164,5142,Hsap,X5DNX5,NA
OG0000164,5142,Hsap,X5DR82,NA
OG0000164,5144,Hsap,Q08499,PTHR11347
OG0000164,5144,Hsap,A0A140VJR0,NA
OG0000165,11105,Hsap,Q9NQW5,PTHR16515
OG0000165,56979,Hsap,Q9NQV7,PTHR16515
OG0000166,10570,Hsap,O14531,PTHR11647
OG0000166,10570,Hsap,D3DRG7,NA
OG0000166,1400,Hsap,Q14194,PTHR11647
OG0000166,1400,Hsap,B3KT07,NA
OG0000166,1400,Hsap,B3KV96,NA
OG0000166,1400,Hsap,E9PD68,NA
OG0000166,1400,Hsap,Q96I11,NA
OG0000166,1400,Hsap,X5DNI1,NA
OG0000166,1809,Hsap,Q14195,PTHR11647
OG0000166,1809,Hsap,A0A140VK07,NA
OG0000166,1809,Hsap,Q6DEN2,NA
OG0000166,1809,Hsap,Q8IXW6,NA
OG0000166,1808,Hsap,Q16555,PTHR11647
OG0000166,1808,Hsap,A0A1C7CYX9,NA
OG0000166,1808,Hsap,Q59GB4,NA
OG0000167,817,Hsap,Q13557,PTHR24347
OG0000167,817,Hsap,D6R938,NA
OG0000167,817,Hsap,E9PBG7,NA
OG0000167,817,Hsap,E9PF82,NA
OG0000167,815,Hsap,Q9UQM7,PTHR24347
OG0000167,815,Hsap,A8K161,NA
OG0000167,815,Hsap,Q7LDD5,NA
OG0000167,815,Hsap,Q8IWE0,NA
OG0000167,816,Hsap,Q13554,PTHR24347
OG0000167,816,Hsap,A4D2J9,NA
OG0000167,816,Hsap,B7Z1Z6,NA
OG0000167,818,Hsap,Q13555,PTHR24347
OG0000167,818,Hsap,A0A2Q3DQE3,NA
OG0000167,818,Hsap,B3KY86,NA
OG0000167,818,Hsap,Q13280,NA
OG0000167,818,Hsap,Q5SWX3,NA
OG0000168,1879,Hsap,Q9UH73,PTHR10747
OG0000168,1879,Hsap,B4E2U8,NA
OG0000168,253738,Hsap,Q9H4W6,PTHR10747
OG0000168,64641,Hsap,Q9HAK2,PTHR10747
OG0000168,64641,Hsap,B2RNT0,NA
OG0000168,64641,Hsap,B7Z934,NA
OG0000168,57593,Hsap,Q9BQW3,PTHR10747
OG0000168,57593,Hsap,E9PEI2,NA
OG0000168,57593,Hsap,Q7Z5T1,NA
OG0000169,388646,Hsap,Q8N8V2,PTHR10751
OG0000169,115362,Hsap,Q96PP8,PTHR10751
OG0000169,2634,Hsap,P32456,PTHR10751
OG0000169,2634,Hsap,Q8TCE5,NA
OG0000169,2633,Hsap,P32455,PTHR10751
OG0000169,2635,Hsap,Q9H0R5,PTHR10751
OG0000170,112802,Hsap,Q3SY84,PTHR45616
OG0000170,319101,Hsap,Q86Y46,PTHR45616
OG0000170,121391,Hsap,Q7RTS7,PTHR45616
OG0000170,140807,Hsap,Q14CN4,PTHR45616
OG0000171,10308,Hsap,Q14586,PTHR24376
OG0000171,124411,Hsap,Q7Z2F6,PTHR23232
OG0000171,107986244,Hsap,NA,NA
OG0000172,147183,Hsap,Q7Z3Z0,PTHR23239
OG0000172,147183,Hsap,Q6ZPD6,NA
OG0000172,342574,Hsap,Q7Z3Y8,PTHR23239
OG0000172,162605,Hsap,Q7Z3Y7,PTHR23239
OG0000172,353288,Hsap,Q7Z3Y9,PTHR23239
OG0000174,283365,Hsap,A6NF89,PTHR26454
OG0000174,283365,Hsap,A0A126GW15,NA
OG0000174,390323,Hsap,A6NL08,PTHR26454
OG0000174,390323,Hsap,A0A126GW92,NA
OG0000175,390083,Hsap,Q8NH54,PTHR26450
OG0000175,390083,Hsap,A0A126GWL6,NA
OG0000177,390261,Hsap,Q8NGM8,PTHR26454
OG0000177,390261,Hsap,A0A126GVK2,NA
OG0000178,120793,Hsap,Q8NGH8,PTHR24248
OG0000178,120793,Hsap,A0A2C9F2M6,NA
OG0000178,390084,Hsap,P0C7T3,PTHR24248
OG0000178,390084,Hsap,A0A126GWP3,NA
OG0000178,120796,Hsap,Q8NGH5,PTHR24248
OG0000178,120796,Hsap,A0A126GVB5,NA
OG0000179,127064,Hsap,Q8NG77,PTHR26453
OG0000179,391195,Hsap,Q8NG76,PTHR26453
OG0000179,343172,Hsap,A6NH00,PTHR26453
OG0000181,6398,Hsap,Q8WVN6,PTHR15123
OG0000182,101929983,Hsap,A3QJZ7,PTHR14224
OG0000182,343070,Hsap,A0A096LNW4,NA
OG0000182,343068,Hsap,Q5TYX0,PTHR14224
OG0000182,440561,Hsap,Q5VXH4,PTHR14224
OG0000182,400735,Hsap,O60810,PTHR14224
OG0000182,653619,Hsap,Q5VWM5,PTHR14224
OG0000182,440560,Hsap,O60813,PTHR14224
OG0000182,441873,Hsap,A6NGN4,PTHR14224
OG0000182,645359,Hsap,A6NGN4,PTHR14224
OG0000182,645425,Hsap,Q5VT98,PTHR14224
OG0000182,390999,Hsap,O95522,PTHR14224
OG0000182,391002,Hsap,Q5VWM4,PTHR14224
OG0000182,441871,Hsap,Q5VXH5,PTHR14224
OG0000182,112268320,Hsap,NA,NA
OG0000182,343071,Hsap,O60809,PTHR14224
OG0000182,645382,Hsap,A0A0G2JMD5,PTHR14224
OG0000182,391004,Hsap,Q5VTA0,PTHR14224
OG0000182,400736,Hsap,Q5VWM6,PTHR14224
OG0000182,400736,Hsap,A0A1W2PPB9,NA
OG0000182,729528,Hsap,A6NFR9,NA
OG0000182,65121,Hsap,O95521,PTHR14224
OG0000182,65121,Hsap,B7ZM17,NA
OG0000182,65122,Hsap,O60811,PTHR14224
OG0000182,391003,Hsap,Q5VWM3,PTHR14224
OG0000182,653606,Hsap,A3QJZ6,PTHR14224
OG0000182,645414,Hsap,Q5SWL8,PTHR14224
OG0000184,2043,Hsap,P54764,PTHR24416
OG0000184,2043,Hsap,A1MA61,NA
OG0000184,2042,Hsap,P29320,PTHR24416
OG0000184,2042,Hsap,A0A140VJJ0,NA
OG0000184,2042,Hsap,C9JXA2,NA
OG0000184,2042,Hsap,Q6P4R6,NA
OG0000184,2044,Hsap,P54756,PTHR24416
OG0000184,2044,Hsap,A0A384MU00,NA
OG0000184,2044,Hsap,B7ZKJ3,NA
OG0000184,2044,Hsap,B7ZKW7,NA
OG0000184,2044,Hsap,F8VP57,NA
OG0000184,2044,Hsap,F8W9W0,NA
OG0000184,2044,Hsap,Q59FT4,NA
